id,parent_id,title,cited,authors,publishers,snippet,link,link_to_citers
358,209,"Integration of passive acoustic monitoring data into OBIS-SEAMAP, a global biogeographic database, to advance spatially-explicit ecological assessments",14,"E Fujioka, MS Soldevilla, AJ Read, PN Halpin "," Ecological informatics, 2014 , Elsevier","We successfully developed an extension of the OBIS-SEAMAP database, a global biogeographic database specializing in marine mammals, seabirds and sea turtles, to …",https://www.sciencedirect.com/science/article/pii/S1574954113001258,"https://scholar.google.com/scholar?cites=9098136153865629895&as_sdt=2005&sciodt=0,5&hl=en"
359,213,Acoustic Noise Induces Attention Shifts and Reduces Foraging Performance in Three-Spined Sticklebacks (Gasterosteus aculeatus),236,"J Purser, AN Radford "," PLoS One, 2011 , journals.plos.org","Acoustic noise is known to have a variety of detrimental effects on many animals, including humans, but surprisingly little is known about its impacts on foraging behaviour, despite the …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0017478,"https://scholar.google.com/scholar?cites=7156777050153625772&as_sdt=2005&sciodt=0,5&hl=en"
360,213,Do marine mammals experience stress related to anthropogenic noise?,238,"AJ Wright, NA Soto, AL Baldwin… "," International Journal …, 2007 , escholarship.org",This paper could not have been written without the financial and organizational support from Dieter Paulmann and Jo Hastie respectively. Thanks are also due to two anonymous …,https://escholarship.org/uc/item/6t16b8gw,"https://scholar.google.com/scholar?cites=3149420979146410494&as_sdt=2005&sciodt=0,5&hl=en"
361,213,Anthropogenic noise as a stressor in animals: a multidisciplinary perspective,174,"AJ Wright, NA Soto, AL Baldwin… "," International Journal …, 2007 , escholarship.org",This paper could not have been written without the financial and organizational support from Dieter Paulmann and Jo Hastie respectively. Thanks are also due to 2 anonymous …,https://escholarship.org/uc/item/46m4q10x,"https://scholar.google.com/scholar?cites=9113247549180653585&as_sdt=2005&sciodt=0,5&hl=en"
362,213,Navy sonar and cetaceans: Just how much does the gun need to smoke before we act?,149,"ECM Parsons, SJ Dolman, AJ Wright, NA Rose… "," Marine pollution …, 2008 , Elsevier",Cetacean mass stranding events associated with naval mid-frequency sonar use have raised considerable conservation concerns. These strandings have mostly involved beaked …,https://www.sciencedirect.com/science/article/pii/S0025326X08002221,"https://scholar.google.com/scholar?cites=16734140490815884331&as_sdt=2005&sciodt=0,5&hl=en"
363,213,Cetacean noise criteria revisited in the light of proposed exposure limits for harbour porpoises,145,"J Tougaard, AJ Wright, PT Madsen "," Marine pollution bulletin, 2015 , Elsevier",The impact of underwater noise on marine life calls for identification of exposure criteria to inform mitigation. Here we review recent experimental evidence with focus on the high …,https://www.sciencedirect.com/science/article/pii/S0025326X14007358,"https://scholar.google.com/scholar?cites=16502163710672177307&as_sdt=2005&sciodt=0,5&hl=en"
364,213,Size matters: management of stress responses and chronic stress in beaked whales and other marine mammals may require larger exclusion zones,70,"AJ Wright, T Deak, ECM Parsons "," Marine Pollution Bulletin, 2011 , Elsevier","Marine mammal management traditionally focuses on lethal takes, but non-lethal (or not immediately lethal) impacts of human disturbance, such as prolonged or repeated activation …",https://www.sciencedirect.com/science/article/pii/S0025326X09005013,"https://scholar.google.com/scholar?cites=6847989134458739546&as_sdt=2005&sciodt=0,5&hl=en"
365,213,Anthropogenic noise and conservation,63,"PK McGregor, AG Horn, ML Leonard… "," … communication and noise, 2013 , Springer","Anthropogenic noise is a common but evolutionarily recent influence on communicating animals and evidence is accumulating of its adverse impacts on human health, therefore it …",https://link.springer.com/chapter/10.1007/978-3-642-41494-7_14,"https://scholar.google.com/scholar?cites=15621650377655223909&as_sdt=2005&sciodt=0,5&hl=en"
366,213,Dolphins adjust species-specific frequency parameters to compensate for increasing background noise,59,"E Papale, M Gamba, M Perez","Gil, VM Martin… , PLoS …, 2015 , journals.plos.org",An increase in ocean noise levels could interfere with acoustic communication of marine mammals. In this study we explored the effects of anthropogenic and natural noise on the …,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0121711,"https://scholar.google.com/scholar?cites=4406393087501498952&as_sdt=2005&sciodt=0,5&hl=en"
367,213,Contextual influences on animal decision‐making: Significance for behavior‐based wildlife conservation and management,41,"MA Owen, RR Swaisgood, DT Blumstein "," Integrative Zoology, 2017 , Wiley Online Library","Survival and successful reproduction require animals to make critical decisions amidst a naturally dynamic environmental and social background (ie “context”). However, human …",https://onlinelibrary.wiley.com/doi/abs/10.1111/1749-4877.12235,"https://scholar.google.com/scholar?cites=16900795153317060172&as_sdt=2005&sciodt=0,5&hl=en"
368,213,"Postural instability and akinesia in a pantropical spotted dolphin, Stenella attenuata, in proximity to operating airguns of a geophysical seismic vessel",31,"H Gray, K Van Waerebeek "," Journal for Nature Conservation, 2011 , Elsevier",Aberrant behaviour including erratic locomotion was observed in a pantropical spotted dolphin 600 m ahead of an airgun array during 3D seismic explorations off Liberia in March …,https://www.sciencedirect.com/science/article/pii/S1617138111000392,"https://scholar.google.com/scholar?cites=2131552511910775007&as_sdt=2005&sciodt=0,5&hl=en"
369,208,Sperm whales: social evolution in the ocean,587,H Whitehead ," 2003 , books.google.com","Famed in story as"" the great leviathans,"" sperm whales are truly creatures of extremes. Giants among all whales, they also have the largest brains of any creature on Earth. Males …",https://books.google.com/books?hl=en&lr=&id=TKXdCli7nI0C&oi=fnd&pg=PR7&ots=nTRo057z80&sig=qlXD5dIYfFKvq6Wx-IW6eBh32U4,"https://scholar.google.com/scholar?cites=9546706392240767043&as_sdt=2005&sciodt=0,5&hl=en"
370,208,"Vocalizations and associated underwater behavior of free-ranging Atlantic spotted dolphins, Stenella frontalis and bottlenose dolphins, Tursiops truncatus",413,DL Herzing ," Aquatic Mammals, 1996 , wilddolphinproject.org","Atlantic spotted dolphins, Stenella frontalis, and bottlenose dolphins, T ursiops truncatus, were ob-served underwater from 1985—1994. Simultaneous vocalizations and behavior …",http://www.wilddolphinproject.org/wp-content/uploads/2011/11/Aquatic-Mammals-1996-red-size.pdf,"https://scholar.google.com/scholar?cites=7785365012309637563&as_sdt=2005&sciodt=0,5&hl=en"
371,208,The mixed blessing of echolocation: differences in sonar use by fish-eating and mammal-eating killer whales,379,LG Barrett,"Lennard, JKB Ford, KA Heise , Animal behaviour, 1996 , Elsevier","Despite well-documented experimental evidence of echolocation in toothed whales, virtually nothing is known about the use and functional significance of cetacean sonar in the wild …",https://www.sciencedirect.com/science/article/pii/S0003347296900597,"https://scholar.google.com/scholar?cites=1916041684844255371&as_sdt=2005&sciodt=0,5&hl=en"
372,208,Ocean noise and marine mammals,380,National Research Council ," 2003 , pubmed.ncbi.nlm.nih.gov","For the 119 species of marine mammals, as well as for some other aquatic animals, sound is the primary means of learning about the environment and of communicating, navigating, and …",https://pubmed.ncbi.nlm.nih.gov/25057640/,"https://scholar.google.com/scholar?cites=5890984474691015241&as_sdt=2005&sciodt=0,5&hl=en"
373,208,An integrated approch to the foraging ecology of marine birds and mammals,317,"DA Croll, BR Tershy, RP Hewitt, DA Demer… "," Deep Sea Research …, 1998 , Elsevier","Birds and mammals are important components of pelagic marine ecosystems, but our knowledge of their foraging ecology is limited. We distinguish six distinct types of data that …",https://www.sciencedirect.com/science/article/pii/S0967064598000319,"https://scholar.google.com/scholar?cites=5202837417433904382&as_sdt=2005&sciodt=0,5&hl=en"
374,208,Communication and acoustic behavior of dolphins and whales,315,"PL Tyack, CW Clark "," Hearing by whales and dolphins, 2000 , Springer","About 70 million years ago, the terrestrial ancestors of whales and dolphins reentered the ocean where life originally began. Not only did this require dramatic shifts in locomotion for …",https://link.springer.com/chapter/10.1007/978-1-4612-1150-1_4,"https://scholar.google.com/scholar?cites=16506336698488250110&as_sdt=2005&sciodt=0,5&hl=en"
375,208,Marine mammal sensory systems,314,"D Wartzok, DR Ketten "," Biology of marine mammals, 1999 , books.google.com","Uexküll 1934). As a technical term, Umwelt means an ani. mal's perceptually limited construct of the world. In com: mon usage, it simply means the environment. This dual …",https://books.google.com/books?hl=en&lr=&id=38JvDwAAQBAJ&oi=fnd&pg=PA117&ots=3U3Vs1flg5&sig=ZkqxIxJIYN4vQLxfwSjgC0RUDm4,"https://scholar.google.com/scholar?cites=14174101184979253087&as_sdt=2005&sciodt=0,5&hl=en"
376,208,"Whistle repertoires of two bottlenosed dolphins, Tursiops truncatus: mimicry of signature whistles?",294,P Tyack ," Behavioral Ecology and Sociobiology, 1986 , Springer","The whistle vocalizations of two bottlenosed dolphins, Tursiops truncatus, were recorded at the Sealand Aquarium in Brewster, Massachusetts. The identification of which dolphin within …",https://link.springer.com/article/10.1007/BF00300001,"https://scholar.google.com/scholar?cites=11729500608108029803&as_sdt=2005&sciodt=0,5&hl=en"
377,208,Whale reactions to human activities in Cape Cod waters,285,WA Watkins ," Marine mammal science, 1986 , Wiley Online Library",A review of our whale observations of more than 25 years indicated that each of the species commonly observed within 35 km of Cape Cod reacted differently to stimuli from human …,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1748-7692.1986.tb00134.x,"https://scholar.google.com/scholar?cites=11714983477212567526&as_sdt=2005&sciodt=0,5&hl=en"
378,208,Seal whiskers detect water movements,284,"G Dehnhardt, B Mauck, H Bleckmann "," Nature, 1998 , nature.com","How do pinnipeds orientate themselves under water? As most pinniped species feed in conditions under which visibility is drastically reduced, for example at night, at great depths …",https://www.nature.com/articles/28303,"https://scholar.google.com/scholar?cites=5299367100711376118&as_sdt=2005&sciodt=0,5&hl=en"
379,214,Principles of marine bioacoustics,539,"WWL Au, MC Hastings "," 2008 , Springer","Humans have always been fascinated by marine life, from extremely small diatoms to the largest mammal that inhabits our planet, the blue whale. However, studying marine life in the …",https://link.springer.com/content/pdf/10.1007/978-0-387-78365-9.pdf,"https://scholar.google.com/scholar?cites=13886315291922075413&as_sdt=2005&sciodt=0,5&hl=en"
380,214,Underwater radiated noise from modern commercial ships,484,"MF McKenna, D Ross, SM Wiggins… "," The Journal of the …, 2012 , asa.scitation.org",Underwater radiated noise measurements for seven types of modern commercial ships during normal operating conditions are presented. Calibrated acoustic data (< 1000 Hz) …,https://asa.scitation.org/doi/abs/10.1121/1.3664100,"https://scholar.google.com/scholar?cites=1594946837316642405&as_sdt=2005&sciodt=0,5&hl=en"
381,214,Classification of Risso's and Pacific white-sided dolphins using spectral properties of echolocation clicks,199,"MS Soldevilla, EE Henderson… "," The Journal of the …, 2008 , asa.scitation.org",The spectral and temporal properties of echolocation clicks and the use of clicks for species classification are investigated for five species of free-ranging dolphins found offshore of …,https://asa.scitation.org/doi/abs/10.1121/1.2932059,"https://scholar.google.com/scholar?cites=8812455434047815417&as_sdt=2005&sciodt=0,5&hl=en"
382,214,"Relationship between container ship underwater noise levels and ship design, operational and oceanographic conditions",193,"MF McKenna, SM Wiggins, JA Hildebrand "," Scientific reports, 2013 , nature.com","Low-frequency ocean ambient noise is dominated by noise from commercial ships, yet understanding how individual ships contribute deserves further investigation. This study …",https://www.nature.com/articles/srep01760,"https://scholar.google.com/scholar?cites=2720035587024376755&as_sdt=2005&sciodt=0,5&hl=en"
383,214,Automatic bird sound detection in long real-field recordings: Applications and tools,172,"I Potamitis, S Ntalampiras, O Jahn, K Riede "," Applied Acoustics, 2014 , Elsevier",The primary purpose for pursuing this research is to present a modular approach that enables reliable automatic bird species identification on the basis of their sound emissions …,https://www.sciencedirect.com/science/article/pii/S0003682X14000024,"https://scholar.google.com/scholar?cites=8574700310558258045&as_sdt=2005&sciodt=0,5&hl=en"
384,214,A review and inventory of fixed autonomous recorders for passive acoustic monitoring of marine mammals.,157,RS Sousa,"Lima, TF Norris, JN Oswald… , Aquatic …, 2013 , academia.edu","Fixed autonomous acoustic recording devices (autonomous recorders [ARs]) are defined as any electronic recording system that acquires and stores acoustic data internally (ie, without …",https://www.academia.edu/download/34837119/SousaLimaetal2013_ARs.pdf,"https://scholar.google.com/scholar?cites=10223334971900293794&as_sdt=2005&sciodt=0,5&hl=en"
385,214,Blue whales respond to anthropogenic noise,151,"ML Melcon, AJ Cummins, SM Kerosky, LK Roche… "," PLoS …, 2012 , journals.plos.org",Anthropogenic noise may significantly impact exposed marine mammals. This work studied the vocalization response of endangered blue whales to anthropogenic noise sources in the …,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0032681,"https://scholar.google.com/scholar?cites=14535674966162606095&as_sdt=2005&sciodt=0,5&hl=en"
386,214,Worldwide decline in tonal frequencies of blue whale songs,150,"MA McDonald, JA Hildebrand, S Mesnick "," Endangered species …, 2009 , int,res.com","Blue whale Balaenoptera musculus songs can be divided into at least 10 types worldwide, each type retaining the same units and similar phrasing over decades, unlike humpback …",https://www.int-res.com/abstracts/esr/v9/n1/p13-21,"https://scholar.google.com/scholar?cites=411076870811047151&as_sdt=2005&sciodt=0,5&hl=en"
387,214,Species-specific beaked whale echolocation signals,132,S Baumann,"Pickering, MA McDonald… , The Journal of the …, 2013 , asa.scitation.org",Beaked whale echolocation signals are mostly frequency-modulated (FM) upsweep pulses and appear to be species specific. Evolutionary processes of niche separation may have …,https://asa.scitation.org/doi/abs/10.1121/1.4817832,"https://scholar.google.com/scholar?cites=15551096024313672725&as_sdt=2005&sciodt=0,5&hl=en"
388,214,Classification of echolocation clicks from odontocetes in the Southern California Bight,124,"MA Roch, H Klinck, S Baumann","Pickering… , The Journal of the …, 2011 , asa.scitation.org","This study presents a system for classifying echolocation clicks of six species of odontocetes in the Southern California Bight: Visually confirmed bottlenose dolphins, short-and long …",https://asa.scitation.org/doi/abs/10.1121/1.3514383,"https://scholar.google.com/scholar?cites=8673253879415266891&as_sdt=2005&sciodt=0,5&hl=en"
389,206,Application of Multiacoustic Data in Feature Extraction of Anemometer,,"D Chen, X Guo "," Complexity, 2021 , hindawi.com",The acoustic characteristics of wind instruments are a major feature in the field of vocal music. This paper studies the application effect of wind power instrument feature extraction …,https://www.hindawi.com/journals/complexity/2021/7955909/,
390,207,Separation of sperm whale click-trains for multipath rejection,24,PM Baggenstoss ," The Journal of the Acoustical Society of …, 2011 , asa.scitation.org",In this paper an algorithm is described for grouping sperm whale clicks received at a single hydrophone into click-trains associated with a given whale and propagation path. To …,https://asa.scitation.org/doi/abs/10.1121/1.3578454,"https://scholar.google.com/scholar?cites=10401583399008171441&as_sdt=2005&sciodt=0,5&hl=en"
391,207,Whale cocktail party: real-time multiple tracking and signal analyses,22,"H Glotin, F Caudal, P Giraudet "," Canadian acoustics, 2008 , Citeseer",This paper provides a real-time passive underwater acoustic method to track multiple emitting whales using four or more omni-directional widely-spaced bottom-mounted …,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1068.7139&rep=rep1&type=pdf,"https://scholar.google.com/scholar?cites=16484756899792084871&as_sdt=2005&sciodt=0,5&hl=en"
392,207,Stochastic Matched Filter outperforms Teager-Kaiser-Mallat for tracking a plurality of sperm whales,14,"F Caudal, H Glotin "," 2008 New Trends for Environmental …, 2008 , ieeexplore.ieee.org",This paper compare two real-time passive underwater acoustic methods to track multiple emitting whales using four or more omni-directional widely-spaced bottom-mounted …,https://ieeexplore.ieee.org/abstract/document/4786976/,"https://scholar.google.com/scholar?cites=2708821067776208734&as_sdt=2005&sciodt=0,5&hl=en"
393,207,Multiple real-time 3d tracking of simultaneous clicking whales using hydrophone array and linear sound speed profile,13,"F Caudal, H Glotin "," 2008 IEEE International Conference on …, 2008 , ieeexplore.ieee.org",This paper provides a real-time passive underwater acoustic method to track multiple emitting whales using four or more omni-directional widely-spaced bottom-mounted …,https://ieeexplore.ieee.org/abstract/document/4518141/,"https://scholar.google.com/scholar?cites=11165102349422433237&as_sdt=2005&sciodt=0,5&hl=en"
394,207,Moving sound source localization based on triangulation method,12,"F Miao, D Yang, J Wen, X Lian "," Journal of Sound and Vibration, 2016 , Elsevier","This study develops a sound source localization method that extends traditional triangulation to moving sources. First, the possible sound source locating plane is scanned …",https://www.sciencedirect.com/science/article/pii/S0022460X16304473,"https://scholar.google.com/scholar?cites=431397456519195364&as_sdt=2005&sciodt=0,5&hl=en"
395,207,Highly defined whale group tracking by passive acoustic Stochastic Matched Filter,10,"F Bénard, H Glotin, P Giraudet "," Advances in Sound …, 2011 , pdfs.semanticscholar.org","In this paper, we compare two low cost time-domain tracking algorithms based on passive acoustics. The problem consists in tracking an unknown number of sperm whales (Physeter …",https://pdfs.semanticscholar.org/5790/6be855a92c7806ce387e9fa3d23a0b748920.pdf,"https://scholar.google.com/scholar?cites=10346513287024887683&as_sdt=2005&sciodt=0,5&hl=en"
396,207,"Real-time robust method for determining the trajectory of one or more cetaceans by means of passive acoustics, using a laptop computer",7,"HGP Glotin, PV Giraudet, F Caudal "," US Patent 8,638,641, 2014 , Google Patents","The trajectory of at least one marine animal emitting sound signals in the form of series of clicks, such as a cetacean, is passively determined. During successive processing time …",https://patents.google.com/patent/US8638641B2/en,"https://scholar.google.com/scholar?cites=12148441448310564583&as_sdt=2005&sciodt=0,5&hl=en"
397,207,A multi-hypothesis tracker for clicking whales,5,PM Baggenstoss ," The Journal of the Acoustical Society of …, 2015 , asa.scitation.org","This paper describes a tracker specially designed to track clicking beaked whales using widely spaced bottom-mounted hydrophones, although it can be adapted to different …",https://asa.scitation.org/doi/abs/10.1121/1.4919370,"https://scholar.google.com/scholar?cites=18325433395814996343&as_sdt=2005&sciodt=0,5&hl=en"
398,207,Highly defined whale group tracking by passive acoustic stochastic matched filter,4,F Bénard,"Caudal, H Glotin , Technical Report, Systems and …, 2009 , researchgate.net",This paper compares two real-time passive underwater acoustic methods to track multiple emitting whales using at least four omnidirectional hydrophones. Passive acoustic …,https://www.researchgate.net/profile/Herve-Glotin/publication/221911964_Highly_Defined_Whale_Group_Tracking_by_Passive_Acoustic_Stochastic_Matched_Filter/links/5778f86908ae1b18a7e61d15/Highly-Defined-Whale-Group-Tracking-by-Passive-Acoustic-Stochastic-Matched-Filter.pdf,"https://scholar.google.com/scholar?cites=3809808448555470307&as_sdt=2005&sciodt=0,5&hl=en"
399,207,Whales Localization Using a Large Hydrophone Array: Performance Relative to Cramer-Rao Bounds and Confidence Regions,1,"F Caudal, H Glotin "," International Conference on E,Business and …, 2008 , Springer",This paper provides a real-time passive underwater acoustic method to track multiple emitting whales using four or more omni-directional widely-spaced bottom-mounted …,https://link.springer.com/chapter/10.1007/978-3-642-05197-5_21,"https://scholar.google.com/scholar?cites=16052314273876681348&as_sdt=2005&sciodt=0,5&hl=en"
400,48,Wilds: A benchmark of in-the-wild distribution shifts,228,"PW Koh, S Sagawa, H Marklund… "," International …, 2021 , proceedings.mlr.press",Distribution shifts—where the training distribution differs from the test distribution—can substantially degrade the accuracy of machine learning (ML) systems deployed in the wild …,https://proceedings.mlr.press/v139/koh21a,"https://scholar.google.com/scholar?cites=11557463912604627857&as_sdt=2005&sciodt=0,5&hl=en"
401,48,YOLO-Fine: One-stage detector of small objects under various backgrounds in remote sensing images,38,"MT Pham, L Courtrai, C Friguet, S Lefèvre, A Baussard "," Remote Sensing, 2020 , mdpi.com",Object detection from aerial and satellite remote sensing images has been an active research topic over the past decade. Thanks to the increase in computational resources and …,https://www.mdpi.com/788978,"https://scholar.google.com/scholar?cites=10470249154218137945&as_sdt=2005&sciodt=0,5&hl=en"
402,48,Beluga whale acoustic signal classification using deep learning neural network models,35,"M Zhong, M Castellote, R Dodhia… "," The Journal of the …, 2020 , asa.scitation.org","Over a decade after the Cook Inlet beluga (Delphinapterus leucas) was listed as endangered in 2008, the population has shown no sign of recovery. Lack of ecological …",https://asa.scitation.org/doi/abs/10.1121/10.0000921,"https://scholar.google.com/scholar?cites=2112758145597256417&as_sdt=2005&sciodt=0,5&hl=en"
403,48,BirdNET: A deep learning solution for avian diversity monitoring,37,"S Kahl, CM Wood, M Eibl, H Klinck "," Ecological Informatics, 2021 , Elsevier","Variation in avian diversity in space and time is commonly used as a metric to assess environmental changes. Conventionally, such data were collected by expert observers, but …",https://www.sciencedirect.com/science/article/pii/S1574954121000273,"https://scholar.google.com/scholar?cites=8314282801004409182&as_sdt=2005&sciodt=0,5&hl=en"
404,48,Performance of a deep neural network at detecting North Atlantic right whale upcalls,30,"OS Kirsebom, F Frazao, Y Simard, N Roy… "," The Journal of the …, 2020 , asa.scitation.org","Passive acoustics provides a powerful tool for monitoring the endangered North Atlantic right whale (Eubalaena glacialis), but robust detection algorithms are needed to handle …",https://asa.scitation.org/doi/abs/10.1121/10.0001132,"https://scholar.google.com/scholar?cites=4646483125524610743&as_sdt=2005&sciodt=0,5&hl=en"
405,48,Monitoring of a nearshore small dolphin species using passive acoustic platforms and supervised machine learning techniques,18,"F Caruso, L Dong, M Lin, M Liu, Z Gong… "," Frontiers in Marine …, 2020 , frontiersin.org",Passive Acoustic Monitoring (PAM) is increasingly being adopted as a non-invasive method for the assessment of ocean ecological dynamics. PAM is an important sampling approach …,https://www.frontiersin.org/articles/10.3389/fmars.2020.00267/full,"https://scholar.google.com/scholar?cites=4368173915628645518&as_sdt=2005&sciodt=0,5&hl=en"
406,48,"A convolutional neural network for automated detection of humpback whale song in a diverse, long-term passive acoustic dataset",15,"AN Allen, M Harvey, L Harrell, A Jansen… "," Frontiers in Marine …, 2021 , frontiersin.org","Passive acoustic monitoring is a well-established tool for researching the occurrence, movements, and ecology of a wide variety of marine mammal species. Advances in …",https://www.frontiersin.org/articles/10.3389/fmars.2021.607321/full,"https://scholar.google.com/scholar?cites=11727170352154300861&as_sdt=2005&sciodt=0,5&hl=en"
407,48,Review of automatic detection and classification techniques for cetacean vocalization,12,"AM Usman, OO Ogundile, DJJ Versfeld "," IEEE Access, 2020 , ieeexplore.ieee.org",Cetaceans have elicited the attention of researchers in recent decades due to their importance to the ecosystem and their economic values. They use sound for communication …,https://ieeexplore.ieee.org/abstract/document/9110497/,"https://scholar.google.com/scholar?cites=12587995534130416850&as_sdt=2005&sciodt=0,5&hl=en"
408,48,Workflow and convolutional neural network for automated identification of animal sounds,9,"ZJ Ruff, DB Lesmeister, CL Appel, CM Sullivan "," Ecological Indicators, 2021 , Elsevier",The use of passive acoustic monitoring in wildlife ecology has increased dramatically in recent years as researchers take advantage of improvements in autonomous recording units …,https://www.sciencedirect.com/science/article/pii/S1470160X21000844,"https://scholar.google.com/scholar?cites=13528249969031165710&as_sdt=2005&sciodt=0,5&hl=en"
409,48,Deep embedded clustering of coral reef bioacoustics,9,"E Ozanich, A Thode, P Gerstoft… "," The Journal of the …, 2021 , asa.scitation.org","Deep clustering was applied to unlabeled, automatically detected signals in a coral reef soundscape to distinguish fish pulse calls from segments of whale song. Deep embedded …",https://asa.scitation.org/doi/abs/10.1121/10.0004221,"https://scholar.google.com/scholar?cites=9184433563503273365&as_sdt=2005&sciodt=0,5&hl=en"
410,49,A machine learning pipeline for classification of cetacean echolocation clicks in large underwater acoustic datasets,5,KE Frasier ," PLoS Computational Biology, 2021 , journals.plos.org","Machine learning algorithms, including recent advances in deep learning, are promising for tools for detection and classification of broadband high frequency signals in passive …",https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1009613,"https://scholar.google.com/scholar?cites=8395314422934716886&as_sdt=2005&sciodt=0,5&hl=en"
411,49,Automated identification of chicken distress vocalisations using deep learning models,,"MAO Axiu, C Giraudet, LIU Kai, IDA Nolasco, Z Xie… "," bioRxiv, 2021 , biorxiv.org","The annual global production of chickens exceeds 25 billion birds, and they are often housed in very large groups, numbering thousands. Distress calling triggered by various …",https://www.biorxiv.org/content/10.1101/2021.12.15.472774.abstract,
412,49,Computational bioacoustics with deep learning: a review and roadmap,,D Stowell ," PeerJ, 2022 , peerj.com","Animal vocalisations and natural soundscapes are fascinating objects of study, and contain valuable evidence about animal behaviours, populations and ecosystems. They are studied …",https://peerj.com/articles/13152/,
413,49,Monitoring fish using passive acoustics,,X Mouy ," 2022 , dspace.library.uvic.ca","Some fish produce sounds for a variety of reasons, such as to find mates, defend their territory, or maintain cohesion within their group. These sounds could be used to non …",http://dspace.library.uvic.ca/handle/1828/13731,
414,43,Estimating animal population density using passive acoustics,481,"TA Marques, L Thomas, SW Martin… "," Biological …, 2013 , Wiley Online Library","Reliable estimation of the size or density of wild animal populations is very important for effective wildlife management, conservation and ecology. Currently, the most widely used …",https://onlinelibrary.wiley.com/doi/abs/10.1111/brv.12001,"https://scholar.google.com/scholar?cites=847550743816339415&as_sdt=2005&sciodt=0,5&hl=en"
415,43,"The use of bioacoustics in anuran taxonomy: theory, terminology, methods and recommendations for best practice",455,"J Koehler, M Jansen, A Rodriguez, PJR Kok, LF Toledo… "," Zootaxa, 2017 , mapress.com","Vocalizations of anuran amphibians have received much attention in studies of behavioral ecology and physiology, but also provide informative characters for identifying and …",https://www.mapress.com/zt/article/view/zootaxa.4251.1.1,"https://scholar.google.com/scholar?cites=7694360034905648840&as_sdt=2005&sciodt=0,5&hl=en"
416,43,A new methodology to infer the singing activity of an avian community: The Acoustic Complexity Index (ACI),447,"N Pieretti, A Farina, D Morri "," Ecological indicators, 2011 , Elsevier","The animal soundscape is a field of growing interest because of the implications it has for human–landscape interactions. Yet, it continues to be a difficult subject to investigate, due to …",https://www.sciencedirect.com/science/article/pii/S1470160X10002037,"https://scholar.google.com/scholar?cites=4726364406338500826&as_sdt=2005&sciodt=0,5&hl=en"
417,43,Monitoring animal diversity using acoustic indices: implementation in a temperate woodland,327,"M Depraetere, S Pavoine, F Jiguet, A Gasc, S Duvail… "," Ecological …, 2012 , Elsevier","Biodiversity assessment is one of the major challenges for ecology and conservation. With current increase of biodiversity loss during the last decades, there is an urgent need to …",https://www.sciencedirect.com/science/article/pii/S1470160X11001361,"https://scholar.google.com/scholar?cites=13651976902810893722&as_sdt=2005&sciodt=0,5&hl=en"
418,43,Acoustic indices for biodiversity assessment and landscape investigation,342,"J Sueur, A Farina, A Gasc, N Pieretti… "," Acta Acustica united …, 2014 , ingentaconnect.com",Bioacoustics is historically a discipline that essentially focuses on individual behaviour in relation to population and species evolutionary levels but rarely in connection with higher …,https://www.ingentaconnect.com/content/dav/aaua/2014/00000100/00000004/art00022,"https://scholar.google.com/scholar?cites=826078538643676659&as_sdt=2005&sciodt=0,5&hl=en"
419,43,Acoustic classification of multiple simultaneous bird species: A multi-instance multi-label approach,305,"F Briggs, B Lakshminarayanan, L Neal… "," The Journal of the …, 2012 , asa.scitation.org","Although field-collected recordings typically contain multiple simultaneously vocalizing birds of different species, acoustic species classification in this setting has received little study so …",https://asa.scitation.org/doi/abs/10.1121/1.4707424,"https://scholar.google.com/scholar?cites=1885811947395675570&as_sdt=2005&sciodt=0,5&hl=en"
420,43,Ecoacoustics: the ecological investigation and interpretation of environmental sound,296,"J Sueur, A Farina "," Biosemiotics, 2015 , Springer",The sounds produced by animals have been a topic of research into animal behaviour for a very long time. If acoustic signals are undoubtedly a vehicle for exchanging information …,https://link.springer.com/article/10.1007/s12304-015-9248-x,"https://scholar.google.com/scholar?cites=1735377033931855925&as_sdt=2005&sciodt=0,5&hl=en"
421,43,Environmental sound recognition: A survey,207,"S Chachada, CCJ Kuo "," APSIPA Transactions on Signal and …, 2014 , cambridge.org","Although research in audio recognition has traditionally focused on speech and music signals, the problem of environmental sound recognition (ESR) has received more attention …",https://www.cambridge.org/core/journals/apsipa-transactions-on-signal-and-information-processing/article/environmental-sound-recognition-a-survey/96211C365DC7B250CEEFFB15026A5CDF,"https://scholar.google.com/scholar?cites=14194282889345021663&as_sdt=2005&sciodt=0,5&hl=en"
422,43,Sampling environmental acoustic recordings to determine bird species richness,197,"J Wimmer, M Towsey, P Roe… "," Ecological …, 2013 , Wiley Online Library",Acoustic sensors can be used to estimate species richness for vocal species such as birds. They can continuously and passively record large volumes of data over extended periods …,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2088.1,"https://scholar.google.com/scholar?cites=12075761904584722785&as_sdt=2005&sciodt=0,5&hl=en"
